date,id,lon,lat,AOD_win1,AOD_win3,AOD_win5,PM2.5,so2,no2,co,o3,12_air,18_air,12_rh,18_rh,12_uwnd,18_uwnd,12_vwnd,18_vwnd,12_pres,18_pres
20150103,1037A,118.144,39.643,1.14,1.118,1.095183594,170.3333333,148.3333333,102.6666667,4.071333333,9.666666667,267.9264221,264.9397888,46.29059219,91.11283112,3.896077156,1.509855986,-4.200626373,-4.615064144,97374.92969,97628.57031
20150103,1038A,118.1853,39.6407,1.14,1.118,1.104227173,147,20.66666667,68.33333333,3.912,18,268.0455627,265.0643921,46.45103073,90.88162994,3.920687675,1.531346917,-4.144928455,-4.633538723,97434.9375,97687.07813
20150103,1039A,118.2185,39.6679,1.165,1.136857178,1.106485474,164.3333333,158.6666667,119,4.061666667,18,268.1124573,265.1401978,46.638134,90.81037903,3.946310997,1.547376156,-4.167955875,-4.665431976,97427.75781,97679.75781
20150103,1040A,118.1838,39.65782,1.14,1.118,1.100159912,155.6666667,148.6666667,101,4.242333333,13.33333333,268.0247803,265.0461121,46.48043442,90.95926666,3.923593521,1.530080318,-4.186787605,-4.64286232,97399.96875,97652.78906
20150103,1041A,118.1997,39.6295,1.159,1.143625,1.109334351,165.6666667,155.6666667,100.3333333,3.917333333,14,268.0973511,265.1164246,46.48593521,90.75959778,3.927103281,1.539237261,-4.101224422,-4.633880138,97475.75781,97726.99219
20150103,1047A,114.5129,36.61763,0.573,0.567888916,0.527083618,180,123.6666667,98.33333333,3.424,31,265.8792419,263.8774109,25.85417557,45.83322525,4.043996334,1.021564245,-3.378308773,-2.881873846,96845.27344,97024.22656
20150103,1048A,114.5426,36.6164,0.573,0.567888916,0.533010742,171.6666667,150.6666667,34.33333333,2.607333333,22,265.877594,263.8597412,25.81478882,45.87623596,4.034174919,1.023277998,-3.374332905,-2.899366379,96921.65625,97100.86719
20150103,1049A,114.5035,36.5776,0.573,0.567888916,0.500954132,125,78.66666667,82,1.896,20,265.9108582,263.9197998,25.81467819,45.60880661,4.010161877,0.986975133,-3.323600531,-2.872781277,96869.45313,97046.25781
20150103,1050A,114.4965,36.61981,0.573,0.567888916,0.523865479,177.3333333,126,44,2.296666667,22.66666667,265.8789673,263.8857727,25.87779236,45.81713486,4.050788879,1.021885633,-3.382565498,-2.872317553,96801.28125,96980.17969
20150103,1051A,115.493,38.8632,1.056,1.087555542,1.028576904,311.6666667,236,105.3333333,5.653,14.66666667,265.7384949,263.2018738,38.05982971,79.41342926,4.201866627,1.459626675,-4.119253159,-3.813653231,94354.625,94609.375
20150103,1052A,115.5223,38.8957,1.116,1.056888916,1.031469727,288,120.3333333,71,6.743,102.6666667,265.744751,263.1940613,38.32124329,80.05599213,4.194053173,1.46118927,-4.122378349,-3.840218544,94325.45313,94580.84375
20150103,1053A,115.4713,38.9108,0.974,0.992111084,0.994814331,272,174,113.6666667,6.007333333,18.66666667,265.7338867,263.2076416,38.35490417,80.0477066,4.207653522,1.458469272,-4.116938591,-3.793978691,94183.88281,94439.88281
20150103,1054A,115.4612,38.8416,0.955,1.012333313,1.020199646,290,262,108.6666667,4.341666667,10,265.73172,263.2103577,37.8664856,78.9201355,4.210346699,1.457930684,-4.115861416,-3.784821272,94349.90625,94604.3125
20150103,1055A,115.442,38.8756,0.974,0.992111084,0.993710266,261,141,81.66666667,5.925,16,265.7276306,263.2154541,38.07293701,79.35753632,4.215466499,1.456906676,-4.1138134,-3.767413378,94220.53906,94475.84375
20150103,1056A,115.5214,38.8707,1.116,1.056888916,1.041604736,302.3333333,304.6666667,59,6.103333333,34.33333333,265.7445679,263.1943054,38.15086746,79.6680069,4.194293499,1.461141348,-4.122282505,-3.839402676,94390.61719,94645.40625
20150103,1057A,114.8985,40.8367,0.153,0.12185714,0.099952255,56.33333333,222.3333333,36.33333333,1.464,33.66666667,263.2293396,259.8651733,45.19961548,85.13903046,4.238996029,1.773784041,-4.436866283,-1.003291845,88416.94531,88695.82031
20150103,1058A,114.892,40.79481,0.153,0.12185714,0.106986786,54.5,108.5,59.5,1.5885,28,263.2976379,259.9370728,45.25423813,85.6936264,4.246807575,1.766680956,-4.43799305,-1.05442512,88493.8125,88772.30469
20150103,1059A,114.8814,40.8115,0.182,0.120166664,0.104004768,75,263,39,3.579333333,25.33333333,263.2693787,259.8942871,45.25842667,85.45220947,4.246907234,1.770307183,-4.42630434,-1.019721508,88452.17188,88730.23438
20150103,1060A,114.9032,40.7688,0.153,0.12185714,0.110830338,81.66666667,135.6666667,105.6666667,1.825,20.66666667,263.3378601,259.9974365,45.25904465,86.06384277,4.24718523,1.761336327,-4.448264599,-1.101029158,88554.71875,88833.625
